Sub-cate,Merchant id,Merchant name,App id,Date,TPV,Transaction,Transaction type,SOF
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-19,3186456,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-19,473383,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-19,1357938,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-20,3257003,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-20,2878479,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-20,427629,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-20,1226690,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-21,3359053,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-21,2968669,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-21,441028,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-21,1265126,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-22,3331030,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-22,2943903,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-22,437349,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-22,1254571,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-23,3301596,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-23,2917890,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-23,433484,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-23,1243486,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-24,3457553,60,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-24,3055721,53,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-24,453961,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-24,1302223,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-25,3636375,64,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-25,3213761,56,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-25,477439,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-25,1369574,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-26,3597648,63,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-26,3179535,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-26,472355,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-26,1354988,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-27,3323741,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-27,2937461,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-27,436392,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-27,1251825,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-28,3328399,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-28,2941578,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-28,437004,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-28,1253580,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-29,3322828,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-29,2936654,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-29,436272,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-29,1251481,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-30,3271468,56,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-30,2891263,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-30,429529,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-04-30,1232137,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-01,3497036,61,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-01,3090615,54,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-01,459145,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-01,1317094,23,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-02,3664624,63,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-02,3238727,56,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-02,481148,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-02,1380213,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-03,3677099,63,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-03,3249752,56,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-03,482786,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-03,1384911,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-04,3280161,56,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-04,2898946,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-04,430670,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-04,1235412,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-05,3276955,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-05,2896112,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-05,430249,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-05,1234206,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-06,3278127,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-06,2897148,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-06,430403,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-06,1234646,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-07,3271620,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-07,2891397,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-07,429549,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-07,1232195,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-08,3426478,59,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-08,3028258,52,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-08,449881,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-08,1290520,23,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-09,3661774,64,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-09,3236208,56,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-09,480774,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-09,1379140,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-10,3631128,63,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-10,3209124,56,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-10,476750,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-10,1367598,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-11,3280868,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-11,2899570,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-11,430763,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-11,1235678,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-12,3374154,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-12,2982015,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-12,443011,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-12,1270812,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-13,3377585,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-13,2985048,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-13,443462,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-13,1272105,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-14,3311633,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-14,2926760,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-14,434802,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-14,1247265,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-15,3533433,61,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-15,3122782,54,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-15,463924,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-15,1330802,23,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-16,3640203,63,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-16,3217144,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-16,477942,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-16,1371015,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-17,3704669,64,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-17,3274118,57,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-17,486406,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-17,1395296,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-18,3368377,59,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-18,2976909,52,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-18,442252,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-18,1268637,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-19,3261763,56,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-19,2882686,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-19,428255,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-19,1228483,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-20,3308524,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-20,2924012,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-20,434394,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-20,1246094,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-21,3271798,56,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-21,2891554,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-21,429572,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-21,1232262,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-22,3479634,60,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-22,3075236,53,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-22,456860,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-22,1310540,23,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-23,3580798,62,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-23,3164643,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-23,470142,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-23,1348642,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-24,3599569,62,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-24,3181233,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-24,472607,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-24,1355712,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-25,3242328,56,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-25,2865510,50,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-25,425703,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-25,1221163,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-26,3332196,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-26,2944933,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-26,437502,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-26,1255011,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-27,3347375,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-27,2958348,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-27,439495,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-27,1260727,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-28,3309170,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-28,2924584,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-28,434479,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-28,1246338,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-29,3499500,61,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-29,3092793,54,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-29,459468,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-29,1318023,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-30,3619824,62,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-30,3199133,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-30,475266,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-30,1363340,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-31,3582229,62,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-31,3165908,55,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-31,470330,8,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-05-31,1349181,24,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-01,2918279,51,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-01,2579121,45,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-01,383157,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-01,1099116,19,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-02,2991778,51,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-02,2644078,45,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-02,392807,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-02,1126797,20,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-03,3011254,52,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-03,2661291,46,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-03,395364,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-03,1134133,20,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-04,2896319,51,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-04,2559713,45,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-04,380273,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-04,1090846,19,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-05,3041567,53,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-05,2688080,47,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-05,399344,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-05,1145550,20,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-06,3311043,57,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-06,2926239,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-06,434725,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-06,1247043,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-07,3320147,58,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-07,2934285,51,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-07,435920,7,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-07,1250473,22,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-08,2611769,45,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-08,2308233,40,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-08,342914,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-08,983675,17,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-09,2612180,45,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-09,2308597,40,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-09,342967,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-09,983830,17,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-10,2620634,46,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-10,2316068,40,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-10,344077,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-10,987013,17,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-11,2556006,44,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-11,2258951,39,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-11,335592,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-11,962673,17,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-12,2771786,48,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-12,2449653,42,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-12,363923,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-12,1043942,18,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-13,2868068,49,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-13,2534745,44,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-13,376564,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-13,1080205,19,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-14,2871623,49,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-14,2537887,44,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-14,377031,6,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-14,1081544,19,Wallet,Others
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-15,2312970,40,Payment Gateway,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-15,2044160,35,VietQR,
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-15,303682,5,Wallet,Paylater
Coffee & Tea,100001,Cafe Workspace,2001,2026-06-15,871137,15,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-01,1347384,19,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-01,897559,13,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-01,235793,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-01,642613,10,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-02,1166991,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-02,777390,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-02,204225,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-02,556577,8,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-03,1200129,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-03,799465,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-03,210024,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-03,572383,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-04,1186784,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-04,790576,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-04,207688,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-04,566018,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-05,1195813,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-05,796590,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-05,209269,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-05,570324,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-06,1223202,18,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-06,814835,12,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-06,214062,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-06,583386,8,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-07,1270244,19,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-07,846172,12,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-07,222294,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-07,605822,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-08,1313462,19,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-08,874962,13,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-08,229857,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-08,626434,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-09,1179315,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-09,785600,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-09,206381,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-09,562456,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-10,1187105,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-10,790789,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-10,207745,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-10,566171,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-11,1184328,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-11,788939,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-11,207258,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-11,564846,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-12,1183857,17,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-12,788626,11,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-12,207176,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-12,564622,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-13,1221346,18,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-13,813599,12,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-13,213737,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-13,582501,8,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-14,1320973,19,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-14,879965,13,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-14,231172,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-14,630017,9,Wallet,Others
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-15,1306887,19,Payment Gateway,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-15,870582,13,VietQR,
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-15,228707,3,Wallet,Paylater
Grocery,100002,Tạp Hóa Cô Ba,2002,2026-02-15,623298,9,Wallet,Others
